customer_ID,product_ID,Transaction Type,Category,Amt (in dollars),Payment Date,Payment Mode
CUST2025WX,270,Luxury Travel Booking,London Business Trip,18610.17,02/17/2025,Debit Card
CUST2025WI,218,Gym Membership,Equinox,191.47,12/04/2025,Apple Pay
CUST2025DC,273,Food Delivery,DoorDash,71.95,08/30/2025,Debit Card
CUST2025ZT,236,Subscription Payment,Amazon Prime,47.22,11/09/2025,Debit Card
CUST2025MF,210,BNPL Purchase,Smart TV,1979.59,08/18/2025,Debit Card
CUST2025ZL,263,Gym Membership,Equinox,86.94,08/16/2025,PayPal
CUST2025TZ,222,Gym Membership,Gold's Gym,153.66,11/24/2025,PayPal
CUST2025SM,268,Luxury Shopping,Prada,2864.72,07/28/2025,Credit Card
CUST2025OY,284,Hotel Stay,Maldives Resort,1218.29,11/14/2025,Debit Card
CUST2025RV,269,Hotel Stay,Ritz-Carlton,235.32,12/06/2025,Apple Pay
CUST2025EZ,209,BNPL Purchase,Smart TV,2926.96,01/11/2025,Google Pay
CUST2025ZP,281,Food Delivery,Uber Eats,93.86,05/07/2025,Google Pay
CUST2025CR,234,Hotel Stay,Ritz-Carlton,2426.59,09/20/2025,Debit Card
CUST2025JQ,281,Subscription Payment,Spotify,49.82,10/26/2025,Apple Pay
CUST2025SE,263,Grocery Shopping,Trader Joe's,247.04,11/23/2025,Credit Card
CUST2025RR,256,Retail Space Lease,Pop-up Storefront,489240.05,04/27/2025,Credit Card
CUST2025BE,294,BNPL Purchase,Smart TV,2117.33,01/03/2025,Apple Pay
CUST2025RW,273,Food Delivery,Uber Eats,99.3,03/01/2025,Credit Card
CUST2025AT,247,Luxury Travel Booking,Paris Vacation,8449.87,05/03/2025,Google Pay
CUST2025HH,293,Grocery Shopping,Whole Foods,25.31,01/18/2025,Google Pay
CUST2025PC,277,Retail Space Lease,Pop-up Storefront,180938.18,10/13/2025,Apple Pay
CUST2025PO,251,Camera Equipment,Canon EOS,3266.98,03/13/2025,Debit Card
CUST2025JX,245,Luxury Travel Booking,Paris Vacation,6128.49,05/17/2025,Debit Card
CUST2025CS,238,Retail Space Lease,Pop-up Storefront,178918.75,10/07/2025,Google Pay
CUST2025YQ,205,Grocery Shopping,Trader Joe's,345.33,08/08/2025,Google Pay
CUST2025YD,241,Retail Space Lease,Pop-up Storefront,257704.28,12/17/2025,Credit Card
CUST2025EL,299,Luxury Travel Booking,London Business Trip,2328.29,10/17/2025,Debit Card
CUST2025BW,260,Retail Space Lease,New Flagship Store,253097.9,09/13/2025,Debit Card
CUST2025GZ,285,Retail Space Lease,Pop-up Storefront,345958.69,05/30/2025,Debit Card
CUST2025MD,231,Luxury Travel Booking,London Business Trip,19975.97,05/07/2025,Credit Card
CUST2025YN,230,Gym Membership,Gold's Gym,59.52,07/11/2025,PayPal
CUST2025EI,223,Subscription Payment,Netflix,37.09,03/06/2025,Apple Pay
CUST2025FW,218,Luxury Shopping,Prada,6951.89,04/14/2025,PayPal
CUST2025US,246,Subscription Payment,Amazon Prime,13.69,09/05/2025,Credit Card
CUST2025BH,241,Grocery Shopping,Walmart,299.0,06/16/2025,Google Pay
CUST2025PO,257,Subscription Payment,Netflix,16.91,11/03/2025,Debit Card
CUST2025WN,259,Luxury Shopping,Prada,4339.56,07/21/2025,Apple Pay
CUST2025AY,227,Hotel Stay,Ritz-Carlton,1090.36,12/11/2025,Debit Card
CUST2025DT,262,Grocery Shopping,Trader Joe's,405.71,05/26/2025,Credit Card
CUST2025ZQ,294,Subscription Payment,Spotify,35.7,02/25/2025,Apple Pay
CUST2025GI,230,BNPL Purchase,iPhone,2134.88,03/31/2025,PayPal
CUST2025KI,277,Hotel Stay,Maldives Resort,918.29,02/18/2025,PayPal
CUST2025WU,269,Luxury Shopping,Gucci,5524.06,01/21/2025,Google Pay
CUST2025RC,240,Luxury Travel Booking,Paris Vacation,15163.18,05/14/2025,PayPal
CUST2025EE,275,Camera Equipment,Nikon Z6,898.4,11/25/2025,Google Pay
CUST2025LS,202,BNPL Purchase,MacBook,2565.91,11/04/2025,Google Pay
CUST2025HK,219,Gym Membership,Equinox,121.15,10/30/2025,PayPal
CUST2025VJ,225,Camera Equipment,Canon EOS,554.2,09/23/2025,Credit Card
CUST2025OY,229,BNPL Purchase,MacBook,855.79,08/02/2025,Credit Card
CUST2025FI,215,Subscription Payment,Netflix,49.15,12/05/2025,Credit Card
CUST2025FG,279,Luxury Shopping,Gucci,5574.94,04/13/2025,Google Pay
CUST2025FR,200,Gym Membership,Equinox,87.74,09/26/2025,Google Pay
CUST2025GX,296,Subscription Payment,Spotify,34.53,04/13/2025,Apple Pay
CUST2025FM,268,Luxury Shopping,Prada,3118.4,02/04/2025,Apple Pay
CUST2025OV,265,BNPL Purchase,Smart TV,2613.92,10/04/2025,Debit Card
CUST2025IR,244,Retail Space Lease,New Flagship Store,456566.26,11/10/2025,Debit Card
CUST2025IV,243,Luxury Travel Booking,London Business Trip,13233.51,01/30/2025,Google Pay
CUST2025WN,255,Camera Equipment,Nikon Z6,4737.39,12/22/2025,PayPal
CUST2025YY,202,Luxury Shopping,Louis Vuitton,1567.35,02/13/2025,Apple Pay
CUST2025GB,285,Subscription Payment,Netflix,6.31,08/25/2025,PayPal
CUST2025LC,268,Grocery Shopping,Walmart,237.29,01/07/2025,Debit Card
CUST2025OP,220,Food Delivery,DoorDash,47.43,09/21/2025,Credit Card
CUST2025AO,220,Food Delivery,Uber Eats,27.16,11/18/2025,Google Pay
CUST2025LJ,258,Luxury Travel Booking,Maldives Retreat,11940.37,02/25/2025,Apple Pay
CUST2025OO,265,Hotel Stay,Ritz-Carlton,2657.4,06/11/2025,Apple Pay
CUST2025EA,298,BNPL Purchase,iPhone,1294.3,03/31/2025,PayPal
CUST2025BG,262,Gym Membership,Planet Fitness,143.13,10/08/2025,Google Pay
CUST2025RC,254,Grocery Shopping,Trader Joe's,178.92,10/13/2025,Apple Pay
CUST2025PV,226,BNPL Purchase,iPhone,1499.65,10/06/2025,Apple Pay
CUST2025ZY,289,Luxury Travel Booking,London Business Trip,8406.79,09/06/2025,Apple Pay
CUST2025NZ,206,Gym Membership,Gold's Gym,156.66,08/15/2025,Debit Card
CUST2025VF,243,Grocery Shopping,Walmart,248.57,01/16/2025,Credit Card
CUST2025GA,221,Luxury Travel Booking,Paris Vacation,8158.08,06/30/2025,PayPal
CUST2025CG,208,Grocery Shopping,Whole Foods,356.22,10/27/2025,Google Pay
CUST2025MY,294,Camera Equipment,Sony Alpha,3271.98,01/07/2025,Credit Card
CUST2025OB,269,Grocery Shopping,Walmart,499.99,09/24/2025,Debit Card
CUST2025UD,242,Camera Equipment,Nikon Z6,3172.4,03/14/2025,Apple Pay
CUST2025GL,270,Luxury Travel Booking,Paris Vacation,10419.34,09/30/2025,Debit Card
CUST2025PW,248,Subscription Payment,Amazon Prime,28.34,03/19/2025,Credit Card
CUST2025YX,279,Luxury Shopping,Gucci,8233.72,12/28/2025,Apple Pay
CUST2025IE,258,Food Delivery,Uber Eats,83.75,06/09/2025,Apple Pay
CUST2025MQ,262,Grocery Shopping,Whole Foods,473.53,04/10/2025,Debit Card
CUST2025PR,274,Luxury Travel Booking,London Business Trip,8057.44,11/06/2025,Credit Card
CUST2025MH,210,Hotel Stay,Hilton,397.76,05/26/2025,Apple Pay
CUST2025KW,289,Hotel Stay,Hilton,278.31,06/09/2025,Google Pay
CUST2025IL,267,Subscription Payment,Amazon Prime,19.0,09/23/2025,Debit Card
CUST2025GC,259,Food Delivery,Uber Eats,45.23,07/29/2025,PayPal
CUST2025YE,214,Grocery Shopping,Trader Joe's,413.49,05/04/2025,Credit Card
CUST2025FJ,236,Grocery Shopping,Trader Joe's,389.21,05/01/2025,Credit Card
CUST2025YX,251,Gym Membership,Equinox,140.68,02/10/2025,Credit Card
CUST2025NG,265,Luxury Shopping,Gucci,9397.41,05/07/2025,Debit Card
CUST2025FA,260,Food Delivery,Uber Eats,26.08,05/06/2025,PayPal
CUST2025PH,298,Food Delivery,GrubHub,73.31,08/04/2025,Debit Card
CUST2025VZ,251,Luxury Travel Booking,Maldives Retreat,8167.18,12/01/2025,Debit Card
CUST2025WK,257,Retail Space Lease,New Flagship Store,482806.09,07/23/2025,PayPal
CUST2025KK,296,Grocery Shopping,Trader Joe's,374.99,03/28/2025,Debit Card
CUST2025LD,300,Camera Equipment,Sony Alpha,2808.66,01/10/2025,Apple Pay
CUST2025JQ,263,Luxury Travel Booking,London Business Trip,19349.97,10/04/2025,Debit Card
CUST2025FX,281,Hotel Stay,Hilton,878.0,09/21/2025,Debit Card
CUST2025GO,300,Subscription Payment,Netflix,36.51,02/27/2025,PayPal
CUST2025WH,276,Hotel Stay,Ritz-Carlton,1751.21,04/17/2025,Google Pay
CUST2025FV,221,Luxury Shopping,Prada,5050.7,03/29/2025,Google Pay
CUST2025WG,298,Subscription Payment,Spotify,37.94,07/31/2025,Google Pay
CUST2025SZ,224,Luxury Travel Booking,Maldives Retreat,10781.44,05/15/2025,Apple Pay
CUST2025PW,221,Luxury Shopping,Gucci,3911.27,07/28/2025,Credit Card
CUST2025QQ,285,Camera Equipment,Nikon Z6,1923.47,02/16/2025,Debit Card
CUST2025SB,238,Camera Equipment,Sony Alpha,1768.49,06/05/2025,PayPal
CUST2025JK,236,Grocery Shopping,Whole Foods,171.73,12/30/2025,Credit Card
CUST2025QY,260,Grocery Shopping,Trader Joe's,317.59,05/11/2025,PayPal
CUST2025RA,274,Gym Membership,Planet Fitness,65.16,10/21/2025,Debit Card
CUST2025RI,259,Gym Membership,Planet Fitness,142.41,08/26/2025,Google Pay
CUST2025RU,210,Food Delivery,GrubHub,29.11,10/27/2025,Apple Pay
CUST2025OH,219,Gym Membership,Planet Fitness,114.54,07/22/2025,Credit Card
CUST2025JK,221,Subscription Payment,Netflix,49.26,01/14/2025,PayPal
CUST2025SO,243,Luxury Travel Booking,London Business Trip,16035.47,11/24/2025,Debit Card
CUST2025BB,224,Luxury Travel Booking,London Business Trip,17781.03,03/20/2025,Credit Card
CUST2025QB,290,Grocery Shopping,Walmart,281.42,08/03/2025,Debit Card
CUST2025ID,202,Food Delivery,Uber Eats,27.64,12/17/2025,Google Pay
CUST2025ET,279,BNPL Purchase,iPhone,2201.33,11/26/2025,Apple Pay
CUST2025EC,272,Luxury Shopping,Prada,3653.69,03/27/2025,Credit Card
CUST2025ZX,250,Grocery Shopping,Walmart,111.41,02/01/2025,Google Pay
CUST2025DX,261,Hotel Stay,Maldives Resort,1420.23,03/04/2025,Apple Pay
CUST2025GN,219,Gym Membership,Equinox,63.16,11/02/2025,Google Pay
CUST2025YT,235,Luxury Travel Booking,Maldives Retreat,16669.92,04/16/2025,Credit Card
CUST2025FE,293,Luxury Shopping,Louis Vuitton,4439.36,12/28/2025,Google Pay
CUST2025JY,231,Food Delivery,GrubHub,71.58,05/21/2025,Credit Card
CUST2025SW,283,Hotel Stay,Hilton,765.38,10/26/2025,PayPal
CUST2025UQ,290,BNPL Purchase,Smart TV,1106.76,03/28/2025,PayPal
CUST2025WN,276,Subscription Payment,Spotify,27.0,05/19/2025,Google Pay
CUST2025WC,273,BNPL Purchase,Smart TV,1522.35,03/01/2025,Apple Pay
CUST2025RV,222,Subscription Payment,Amazon Prime,44.88,11/03/2025,Google Pay
CUST2025GW,263,Luxury Travel Booking,Maldives Retreat,11138.33,04/05/2025,Google Pay
CUST2025AY,297,Grocery Shopping,Trader Joe's,132.53,05/06/2025,PayPal
CUST2025SN,244,Luxury Travel Booking,Maldives Retreat,17441.02,10/08/2025,Debit Card
CUST2025ZQ,208,Retail Space Lease,Pop-up Storefront,107296.57,11/14/2025,Credit Card
CUST2025KC,223,Retail Space Lease,New Flagship Store,279158.19,07/30/2025,PayPal
CUST2025CZ,216,Gym Membership,Planet Fitness,140.68,03/21/2025,Google Pay
CUST2025CP,213,Luxury Travel Booking,Paris Vacation,15419.54,03/07/2025,Debit Card
CUST2025HI,222,BNPL Purchase,iPhone,2790.13,03/19/2025,Apple Pay
CUST2025RV,278,Camera Equipment,Sony Alpha,1772.0,12/28/2025,Google Pay
CUST2025FZ,290,Food Delivery,Uber Eats,86.85,08/31/2025,Credit Card
CUST2025QK,233,Luxury Shopping,Prada,4895.36,01/27/2025,Google Pay
CUST2025UM,237,Subscription Payment,Netflix,12.13,06/03/2025,Google Pay
CUST2025LG,203,Food Delivery,DoorDash,21.88,08/26/2025,Apple Pay
CUST2025RX,248,BNPL Purchase,Smart TV,1946.02,01/13/2025,Credit Card
CUST2025OR,209,Luxury Travel Booking,Paris Vacation,10645.09,05/06/2025,Google Pay
CUST2025VP,300,Grocery Shopping,Trader Joe's,366.82,06/21/2025,Debit Card
CUST2025MT,234,Camera Equipment,Nikon Z6,986.44,06/12/2025,Apple Pay
CUST2025GK,285,BNPL Purchase,MacBook,1397.78,08/25/2025,PayPal
CUST2025CH,283,Luxury Travel Booking,London Business Trip,17123.01,11/01/2025,Google Pay
CUST2025WZ,273,Grocery Shopping,Walmart,263.73,08/03/2025,Apple Pay
CUST2025UE,287,BNPL Purchase,iPhone,510.56,09/28/2025,Credit Card
CUST2025AY,233,Subscription Payment,Netflix,17.37,07/02/2025,Credit Card
CUST2025LG,290,Subscription Payment,Amazon Prime,31.64,06/26/2025,Credit Card
CUST2025KE,286,BNPL Purchase,Smart TV,558.23,09/16/2025,Google Pay
CUST2025UP,238,Luxury Shopping,Gucci,4556.19,12/13/2025,Debit Card
CUST2025CW,209,Hotel Stay,Maldives Resort,2661.3,03/08/2025,Credit Card
CUST2025JP,288,Luxury Travel Booking,London Business Trip,4376.2,10/03/2025,PayPal
CUST2025DB,274,BNPL Purchase,MacBook,671.06,05/27/2025,Debit Card
CUST2025VW,297,Subscription Payment,Netflix,25.28,03/16/2025,Apple Pay
CUST2025FQ,278,BNPL Purchase,iPhone,1444.43,04/08/2025,Apple Pay
CUST2025KQ,279,Hotel Stay,Hilton,505.6,09/12/2025,PayPal
CUST2025GZ,218,Retail Space Lease,New Flagship Store,106177.1,11/06/2025,Apple Pay
CUST2025AS,206,Hotel Stay,Hilton,1713.56,09/12/2025,Credit Card
CUST2025UZ,259,Subscription Payment,Spotify,16.13,06/15/2025,Debit Card
CUST2025GW,204,Gym Membership,Equinox,117.22,01/28/2025,Credit Card
CUST2025YX,269,Food Delivery,GrubHub,65.47,11/14/2025,Debit Card
CUST2025AX,244,Camera Equipment,Canon EOS,3151.9,11/30/2025,Credit Card
CUST2025KZ,299,Camera Equipment,Sony Alpha,2890.88,06/21/2025,Debit Card
CUST2025LX,248,Subscription Payment,Netflix,12.61,03/06/2025,Google Pay
CUST2025BW,239,Gym Membership,Equinox,64.57,08/13/2025,Apple Pay
CUST2025HD,233,Hotel Stay,Maldives Resort,1430.35,07/19/2025,Debit Card
CUST2025JS,201,BNPL Purchase,Smart TV,1545.96,06/28/2025,Debit Card
CUST2025OH,274,Grocery Shopping,Whole Foods,318.75,05/08/2025,Credit Card
CUST2025HS,250,Subscription Payment,Amazon Prime,29.39,03/20/2025,Credit Card
CUST2025PO,297,Retail Space Lease,New Flagship Store,481340.91,03/25/2025,Apple Pay
CUST2025BH,260,Gym Membership,Gold's Gym,124.56,10/14/2025,PayPal
CUST2025JK,232,Luxury Shopping,Gucci,5160.99,12/24/2025,Credit Card
CUST2025XJ,296,Subscription Payment,Netflix,35.3,09/22/2025,Google Pay
CUST2025SB,253,Hotel Stay,Maldives Resort,2439.38,11/24/2025,Apple Pay
CUST2025AS,212,Hotel Stay,Maldives Resort,2861.82,04/14/2025,Google Pay
CUST2025XS,251,Hotel Stay,Ritz-Carlton,1865.72,06/25/2025,Credit Card
CUST2025CN,222,BNPL Purchase,MacBook,1020.87,04/08/2025,Credit Card
CUST2025AM,272,Luxury Travel Booking,London Business Trip,2662.57,07/12/2025,PayPal
CUST2025GR,293,Luxury Shopping,Gucci,1004.46,01/08/2025,Credit Card
CUST2025GR,208,Camera Equipment,Canon EOS,4613.69,09/05/2025,Apple Pay
CUST2025ZY,300,Camera Equipment,Nikon Z6,790.79,12/12/2025,Credit Card
CUST2025AL,223,BNPL Purchase,MacBook,2426.97,07/18/2025,Apple Pay
CUST2025GE,203,Food Delivery,GrubHub,79.47,08/09/2025,Debit Card
CUST2025FY,231,Food Delivery,GrubHub,32.59,06/18/2025,Credit Card
CUST2025PJ,294,Luxury Shopping,Louis Vuitton,8149.98,01/31/2025,Debit Card
CUST2025ZS,211,Food Delivery,GrubHub,20.37,12/18/2025,Google Pay
CUST2025OF,267,Luxury Shopping,Prada,3000.82,10/21/2025,PayPal
CUST2025NO,292,Luxury Travel Booking,London Business Trip,19578.71,09/08/2025,Google Pay
CUST2025TK,208,BNPL Purchase,MacBook,1041.63,02/01/2025,Google Pay
CUST2025OC,221,Luxury Travel Booking,Maldives Retreat,19411.8,03/07/2025,Credit Card
CUST2025BJ,290,Retail Space Lease,Pop-up Storefront,189603.21,05/12/2025,Credit Card
CUST2025RB,239,Luxury Travel Booking,London Business Trip,13978.59,10/09/2025,PayPal
CUST2025XE,287,Camera Equipment,Nikon Z6,1814.1,06/20/2025,Google Pay
CUST2025WM,240,Gym Membership,Gold's Gym,138.62,02/10/2025,Google Pay
CUST2025FP,291,Luxury Shopping,Louis Vuitton,8482.96,08/02/2025,PayPal
CUST2025WO,254,Luxury Travel Booking,Maldives Retreat,6248.49,09/20/2025,Apple Pay
CUST2025SM,215,Luxury Travel Booking,London Business Trip,11088.09,05/14/2025,PayPal
CUST2025WU,282,Gym Membership,Equinox,147.42,11/13/2025,Google Pay
CUST2025PD,243,Gym Membership,Equinox,176.93,11/08/2025,Debit Card
CUST2025CA,200,Gym Membership,Planet Fitness,194.25,10/02/2025,Apple Pay
CUST2025SM,226,Retail Space Lease,New Flagship Store,393288.13,12/11/2025,Google Pay
CUST2025LL,290,Luxury Travel Booking,Paris Vacation,16682.46,12/07/2025,PayPal
CUST2025EI,206,Hotel Stay,Ritz-Carlton,1259.83,06/28/2025,Credit Card
CUST2025ZE,299,Luxury Shopping,Prada,5691.82,10/28/2025,Credit Card
CUST2025GD,224,Retail Space Lease,Pop-up Storefront,52163.5,09/24/2025,Apple Pay
CUST2025FC,282,Luxury Shopping,Louis Vuitton,3323.26,02/16/2025,Apple Pay
CUST2025RG,265,Luxury Travel Booking,Maldives Retreat,11788.26,10/05/2025,Credit Card
CUST2025CS,212,Gym Membership,Planet Fitness,174.65,04/29/2025,Credit Card
CUST2025VS,223,Gym Membership,Equinox,121.03,05/03/2025,Google Pay
CUST2025WG,257,Food Delivery,GrubHub,74.78,02/28/2025,Apple Pay
CUST2025OT,270,Luxury Travel Booking,Paris Vacation,13480.52,09/08/2025,PayPal
CUST2025IU,296,Luxury Travel Booking,Maldives Retreat,16611.27,07/27/2025,Credit Card
CUST2025GE,232,Gym Membership,Planet Fitness,146.54,06/10/2025,Debit Card
CUST2025VR,219,Camera Equipment,Sony Alpha,1196.37,06/05/2025,Google Pay
CUST2025DW,217,Luxury Travel Booking,London Business Trip,13900.92,02/19/2025,Debit Card
CUST2025GG,200,Camera Equipment,Nikon Z6,2305.5,01/06/2025,Google Pay
CUST2025QO,232,Luxury Travel Booking,London Business Trip,14781.18,11/21/2025,Credit Card
CUST2025NR,243,Camera Equipment,Sony Alpha,1894.12,07/04/2025,Google Pay
CUST2025RK,213,Subscription Payment,Spotify,40.24,03/14/2025,Google Pay
CUST2025UX,241,Retail Space Lease,Pop-up Storefront,186629.6,05/19/2025,PayPal
CUST2025JH,219,Retail Space Lease,Pop-up Storefront,195804.25,11/16/2025,PayPal
CUST2025UP,232,Hotel Stay,Ritz-Carlton,518.63,02/16/2025,PayPal
CUST2025EH,259,Luxury Shopping,Prada,2494.07,03/30/2025,Credit Card
CUST2025KQ,238,Subscription Payment,Amazon Prime,23.9,02/25/2025,Debit Card
CUST2025VN,243,Camera Equipment,Canon EOS,1525.46,01/26/2025,PayPal
CUST2025DF,235,Food Delivery,DoorDash,63.88,04/04/2025,Google Pay
CUST2025JS,268,Hotel Stay,Hilton,2808.78,01/07/2025,PayPal
CUST2025OQ,233,Subscription Payment,Amazon Prime,6.68,10/09/2025,Credit Card
CUST2025GY,243,Grocery Shopping,Walmart,322.13,06/24/2025,PayPal
CUST2025YN,212,Retail Space Lease,Pop-up Storefront,419478.18,01/30/2025,Google Pay
CUST2025RS,260,Luxury Shopping,Gucci,9683.93,01/11/2025,PayPal
CUST2025WR,294,Luxury Shopping,Gucci,4087.2,01/17/2025,Debit Card
CUST2025WM,268,Food Delivery,GrubHub,69.04,12/09/2025,Debit Card
CUST2025ZK,275,BNPL Purchase,iPhone,664.14,01/11/2025,Google Pay
CUST2025PG,272,Grocery Shopping,Trader Joe's,158.45,06/06/2025,Debit Card
CUST2025DJ,242,Retail Space Lease,Pop-up Storefront,248292.61,08/28/2025,Apple Pay
CUST2025CK,232,Luxury Shopping,Gucci,1066.4,10/26/2025,Google Pay
CUST2025YI,221,Grocery Shopping,Trader Joe's,471.82,06/23/2025,Debit Card
CUST2025YY,226,Camera Equipment,Canon EOS,1643.24,09/01/2025,Google Pay
CUST2025DF,255,Gym Membership,Planet Fitness,80.39,03/11/2025,Credit Card
CUST2025AF,299,Retail Space Lease,Pop-up Storefront,214023.41,10/02/2025,PayPal
CUST2025YM,245,Hotel Stay,Maldives Resort,1272.53,06/08/2025,Debit Card
CUST2025VA,265,Grocery Shopping,Whole Foods,178.06,02/27/2025,Credit Card
CUST2025GZ,241,BNPL Purchase,Smart TV,623.89,03/28/2025,Debit Card
CUST2025RD,253,BNPL Purchase,iPhone,1719.45,01/18/2025,Debit Card
CUST2025RL,252,Hotel Stay,Maldives Resort,1734.29,09/19/2025,Credit Card
CUST2025ER,219,Luxury Shopping,Prada,3780.64,10/02/2025,Google Pay
CUST2025FB,257,Luxury Travel Booking,Maldives Retreat,7172.37,04/27/2025,PayPal
CUST2025NO,225,Luxury Shopping,Louis Vuitton,3021.85,04/14/2025,Google Pay
CUST2025AB,238,Gym Membership,Gold's Gym,87.81,08/28/2025,Apple Pay
CUST2025BN,206,Subscription Payment,Amazon Prime,38.97,11/13/2025,Debit Card
CUST2025BA,206,BNPL Purchase,iPhone,2260.0,09/07/2025,Debit Card
CUST2025WG,234,Subscription Payment,Netflix,42.38,06/13/2025,PayPal
CUST2025TY,241,Hotel Stay,Maldives Resort,1983.83,07/09/2025,Google Pay
CUST2025EW,240,Subscription Payment,Netflix,31.17,05/26/2025,Apple Pay
CUST2025LQ,214,Grocery Shopping,Walmart,72.12,09/05/2025,Google Pay
CUST2025AM,251,Luxury Shopping,Prada,5440.78,08/31/2025,PayPal
CUST2025SK,279,Luxury Shopping,Louis Vuitton,5601.42,05/08/2025,Credit Card
CUST2025CS,231,Hotel Stay,Maldives Resort,2422.01,09/20/2025,Google Pay
CUST2025DZ,204,Retail Space Lease,Pop-up Storefront,484274.94,09/11/2025,Debit Card
CUST2025GY,270,Camera Equipment,Sony Alpha,4379.0,03/24/2025,Google Pay
CUST2025ZC,208,Food Delivery,DoorDash,69.36,03/08/2025,Debit Card
CUST2025GG,217,Subscription Payment,Spotify,36.07,09/25/2025,Debit Card
CUST2025QA,262,Luxury Travel Booking,London Business Trip,15935.43,10/18/2025,Debit Card
CUST2025GF,266,Hotel Stay,Hilton,706.26,06/20/2025,Apple Pay
CUST2025AT,217,Retail Space Lease,New Flagship Store,76382.71,10/07/2025,PayPal
CUST2025DO,228,Camera Equipment,Nikon Z6,918.39,09/17/2025,Google Pay
CUST2025XB,243,Luxury Travel Booking,Paris Vacation,8183.55,09/11/2025,Apple Pay
CUST2025IR,218,Retail Space Lease,Pop-up Storefront,180686.59,01/25/2025,PayPal
CUST2025YN,275,Grocery Shopping,Whole Foods,372.23,04/03/2025,Google Pay
CUST2025ZT,250,Luxury Travel Booking,London Business Trip,11746.97,10/08/2025,PayPal
CUST2025YJ,264,Subscription Payment,Amazon Prime,49.26,09/10/2025,PayPal
CUST2025PE,274,Grocery Shopping,Walmart,267.93,07/04/2025,PayPal
CUST2025BF,297,Camera Equipment,Canon EOS,1471.9,07/05/2025,Apple Pay
CUST2025MO,217,Retail Space Lease,Pop-up Storefront,335459.3,08/05/2025,Apple Pay
CUST2025JO,217,Retail Space Lease,Pop-up Storefront,392801.06,01/18/2025,Debit Card
CUST2025SD,289,Luxury Shopping,Louis Vuitton,4348.59,02/12/2025,Debit Card
CUST2025AS,279,Luxury Travel Booking,Paris Vacation,12534.46,10/05/2025,Apple Pay
CUST2025SA,253,Grocery Shopping,Whole Foods,227.59,01/02/2025,PayPal
CUST2025NS,284,Hotel Stay,Hilton,548.82,12/20/2025,Credit Card
CUST2025XO,239,Gym Membership,Equinox,161.33,04/03/2025,Apple Pay
CUST2025IH,202,Hotel Stay,Maldives Resort,373.41,09/17/2025,Debit Card
CUST2025VL,267,Subscription Payment,Amazon Prime,19.09,08/20/2025,Apple Pay
CUST2025ZH,234,Luxury Travel Booking,Maldives Retreat,15395.27,02/11/2025,Credit Card
CUST2025ZQ,226,Luxury Travel Booking,Paris Vacation,10127.01,03/12/2025,Google Pay
CUST2025KT,218,Luxury Shopping,Gucci,7679.53,04/28/2025,Credit Card
CUST2025WZ,259,BNPL Purchase,MacBook,1924.67,05/05/2025,Apple Pay
CUST2025JM,293,Retail Space Lease,New Flagship Store,90734.77,01/11/2025,PayPal
CUST2025ET,280,Hotel Stay,Ritz-Carlton,369.43,02/06/2025,Debit Card
CUST2025XW,265,Food Delivery,Uber Eats,83.69,03/21/2025,PayPal
CUST2025FR,272,Luxury Travel Booking,London Business Trip,19891.94,04/12/2025,Credit Card
CUST2025VB,268,BNPL Purchase,iPhone,821.21,07/01/2025,Apple Pay
CUST2025SB,272,Retail Space Lease,New Flagship Store,153077.09,11/13/2025,PayPal
CUST2025PR,258,Hotel Stay,Ritz-Carlton,1105.81,09/20/2025,PayPal
CUST2025XK,287,Luxury Travel Booking,Maldives Retreat,7928.61,10/24/2025,PayPal
